top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	BioSample	BioProject	experiment_title	sample_title	study_title	sample_description	library_name	library_strategy	library_source	library_layout	instrument_model	read_count	base_count	scientific_name	collection_date	first_public	last_updated	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sra_galaxy	sample_prep_interval	fastq_md5	experimental_protocol	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	host_genotype	host_phenotype	environmental_medium	cultivar	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	restriction_site	serovar	investigation_type	location	sra_ftp	age	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	tag	first_created	lat	strain	host_status	tax_id	submitted_format	submitted_host_sex	surveillance_target	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Cell line	yes	no	no	no	unknown	ovary	SRR24105743	SRX19905783	SAMN33834108	PRJNA932919	SRS17259465	SRP431482			Illumina HiSeq 2500 sequencing: Targeted sequencing of 577 genes from 114 matched tumor and normal samples from 71 high-grade serous ovarian cancer (HGSC) participants and OncoScan somatic copy number analysis from 61 of the 71 HGSC participants.	"DNA sample from Ovary-Tumor caking of a human female participant in the dbGaP study ""Genomic Analyses of Germline and Somatic Variation in High-Grade Serous Ovarian Cancer"""	Genomic Analyses of Germline and Somatic Variation in High-Grade Serous Ovarian Cancer	"DNA sample from Ovary-Tumor caking of a human female participant in the dbGaP study ""Genomic Analyses of Germline and Somatic Variation in High-Grade Serous Ovarian Cancer"""	T43859	Targeted-Capture	GENOMIC	PAIRED	Illumina HiSeq 2500	0	0	Homo sapiens		2023-06-16	2023-06-16	Genomic Analyses of Germline and Somatic Variation in High-Grade Serous Ovarian Cancer	SRA1617285					Hybrid Selection						Protected file(s). Go to dbGap											Protected file(s). Go to dbGap				ILLUMINA						Protected file(s). Go to dbGap						female											Generic																						Illumina HiSeq 2500 sequencing: Targeted sequencing of 577 genes from 114 matched tumor and normal samples from 71 high-grade serous ovarian cancer (HGSC) participants and OncoScan somatic copy number analysis from 61 of the 71 HGSC participants.																																									public				1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;9443;376913;314293;9526;314295;9604;207598;9605;9606			3198-T43859					8132_T43859_CCGTGT_L003.filtered.bam						T43859		NCI-phs003198					env_tax;env_tax:terrestrial	2023-06-16				9606.0	PROTECTED								SRR24105743												phs003198																																																		
Unknown	no	no	no	no	unknown	ovary	SRR24755382	SRX20531488	SAMN35442057	PRJNA976541	SRS17840263	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	low reproductive ability group	L4_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	47960869	14388260700	Sus scrofa		2023-06-05	2023-06-07	Sus scrofa	SRA1645478					RANDOM												3651897564.0							missing	2606389739;2610466406	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/082/SRR24755382								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/082/SRR24755382		0f1e280f926c716b483fa78495dd7eb4;5ef2414e9386fa2d97a10ad0c32058aa																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							71fa7cccfdfc7a057c5a93b85089036e		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/082/SRR24755382							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/082/SRR24755382/SRR24755382_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			L4_sow_ovary					L4_rmrna_1.fq.gz						L4_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755382												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR24755383	SRX20531487	SAMN35442056	PRJNA976541	SRS17840265	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	low reproductive ability group	L2_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	46882594	14064778200	Sus scrofa		2023-06-05	2023-06-14	Sus scrofa	SRA1645478					RANDOM												3571652476.0							missing	2578393794;2581946882	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/083/SRR24755383.lite								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/083/SRR24755383.lite		13ad08d1c869fb125ee561b8198a842e;16a6dc059946c335cc431e21887ae893																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							1fe82236eb99bd8e528a70e9296103b9		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/083/SRR24755383.lite							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/083/SRR24755383/SRR24755383_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			L2_sow_ovary					L2_rmrna_1.fq.gz						L2_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755383												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR24755384	SRX20531486	SAMN35442055	PRJNA976541	SRS17840261	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	low reproductive ability group	L1_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	42721196	12816358800	Sus scrofa		2023-06-05	2023-06-07	Sus scrofa	SRA1645478					RANDOM												3258625981.0							missing	2336861660;2341531772	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/084/SRR24755384								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/084/SRR24755384		16e737cc7aedbce500fa07339eaf2779;e85f15103b4eac408422bf07ce3eddd3																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							6c769338605f071c7988799e3368faa8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/084/SRR24755384							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/084/SRR24755384/SRR24755384_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			L1_sow_ovary					L1_rmrna_1.fq.gz						L1_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755384												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR24755385	SRX20531485	SAMN35442054	PRJNA976541	SRS17840260	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	normal reproductive ability group	H4_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	52578758	15773627400	Sus scrofa		2023-06-05	2023-06-20	Sus scrofa	SRA1645478					RANDOM												4002458411.0							missing	2861328714;2865152636	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/085/SRR24755385.lite								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/085/SRR24755385.lite		6e8db1928c2d3dd96633e59940e989ad;856997233a34b2445e5dd2d67fb066a6																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							0df1f4e6a0fe07b3b1a9f7838d989597		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/085/SRR24755385.lite							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/085/SRR24755385/SRR24755385_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			H4_sow_ovary					H4_rmrna_1.fq.gz						H4_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755385												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR24755388	SRX20531482	SAMN35442053	PRJNA976541	SRS17840257	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	normal reproductive ability group	H2_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	50545271	15163581300	Sus scrofa		2023-06-05	2023-06-06	Sus scrofa	SRA1645478					RANDOM												3848887485.0							missing	2830056297;2834970627	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/088/SRR24755388								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/088/SRR24755388		563a1b1e43c015213a1b63ca76c42b2b;7f221f755302486a91d609acf7f65f77																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							4d1686819a6a7803fdb7d06bb0119582		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/088/SRR24755388							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/088/SRR24755388/SRR24755388_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			H2_sow_ovary					H2_rmrna_1.fq.gz						H2_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755388												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR24755389	SRX20531481	SAMN35442052	PRJNA976541	SRS17840258	SRP439925			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome	Sow ovary transcriptome	Transcriptome of sow ovary and porcine granulosa cells	normal reproductive ability group	H1_sow_ovary	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	47791433	14337429900	Sus scrofa		2023-06-05	2023-06-18	Sus scrofa	SRA1645478					RANDOM												3640354557.0							missing	2574892676;2579291460	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR247/089/SRR24755389.lite								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR247/089/SRR24755389.lite		0d97e72b23fc18b5d9576d3458712f98;2023ea356ff3a97ca73b132cbbaf4893																			Illumina HiSeq 2000 sequencing: Sow ovary transcriptome							8a9923b9420d7ad70b0d7c8e584d2d71		ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR247/089/SRR24755389.lite							missing																public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR247/089/SRR24755389/SRR24755389_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;35497;9821;9822;9823			H1_sow_ovary					H1_rmrna_1.fq.gz						H1_sow_ovary		SUB13475739					env_tax;env_tax:terrestrial	2023-06-05				9823.0									SRR24755389												PRJNA976541					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR2567532	SRX1309055	SAMN04147777	PRJNA297891	SRS1102305	SRP064528			Illumina HiSeq 1000 sequencing: GSM1902624: Ovary Rattus norvegicus ncRNA-Seq	Ovary	piRNA expression in rat ovary	Ovary		ncRNA-Seq	TRANSCRIPTOMIC	SINGLE	Illumina HiSeq 1000	25030021	1276531071	Rattus norvegicus		2015-12-25	2020-04-22	Rattus norvegicus	SRA303254					size fractionation												867622799.0								865027826	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR256/002/SRR2567532											ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2567532/SRR2567532.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR256/002/SRR2567532		0351a41fc7f8eb4d8ee085007ab00662																			Illumina HiSeq 1000 sequencing: GSM1902624: Ovary Rattus norvegicus ncRNA-Seq							06e41365d6f9cb6c366b265495d1c5d0		ftp.sra.ebi.ac.uk/vol1/fastq/SRR256/002/SRR2567532/SRR2567532.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR256/002/SRR2567532																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR256/002/SRR2567532/SRR2567532.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10114;10116			GSM1902624					GSM1902624_r1				Eight week old Wistar rats were sacrificed and the ovaries are harvested. RNA isolated by using trizol. Small RNA libraries were prepared for sequencing using standard Illumina protocols		GSM1902624		GEO					env_tax;env_tax:terrestrial	2015-12-25		Wistar		10116.0									SRR2567532												GSE73786					Ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR3126275	SRX1550236	SAMN04444435	PRJNA309641	SRS1266987	SRP068875			Illumina HiSeq 2000 sequencing: Ovary transcriptome of Amblyomma sculptum.	Ovary from Amblyomma sculptum	Amblyomma sculptum midgut and ovary transcriptomes	Ovary from Amblyomma sculptum	ovary-illumina	RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 2000	22726084	4090695120	Amblyomma sculptum	2013	2016-03-05	2016-06-27	Amblyomma sculptum	SRA340353					RANDOM												2775060427.0								1703827915;1728384892	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/005/SRR3126275								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_2.fastq.gz							Brazil: Uberlandia city	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/005/SRR3126275		785eef480e0e159897da19963da2f62f;63c41cd6b0de9fad3b387c49aba751b7							2013-12-31												Illumina HiSeq 2000 sequencing: Ovary transcriptome of Amblyomma sculptum.	0.0						3e4f4ed7bf88a911fd682fd639fc8373		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR312/005/SRR3126275																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/005/SRR3126275/SRR3126275_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6934;6935;297308;6939;426441;6942;1581419			Ovary-Ascu		2013-01-01			ovary SRA of A. sculptum						Transcriptome of Amblyomma sculptum			Maria Marlene Martins					2016-03-05				1581419.0									SRR3126275												PRJNA309641					ovary																																													
Unknown	no	no	no	no	unknown	ovary	SRR31520053	SRX26887598	SAMN45067791	PRJNA1191026	SRS23367984	SRP547788			NextSeq 2000 sequencing: GSM8653153: Molino ovary 2 Astyanax mexicanus RNA-Seq	Molino ovary 2	Single cell RNA sequencing reveals the functions of ovary in Astyanax mexicanus	Molino ovary 2	GSM8653153	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	PAIRED	NextSeq 2000	112557699	10130192910	Astyanax mexicanus	missing	2025-04-17	2025-04-17	Single cell RNA sequencing reveals the functions of ovary in Astyanax mexicanus	SRA2023104					cDNA												4823233198.0								4972234895	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR315/053/SRR31520053/SRR31520053											ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/053/SRR31520053/SRR31520053.fastq.gz							missing		ftp.sra.ebi.ac.uk/vol1/srr/SRR315/053/SRR31520053/SRR31520053		d205e0dfc7401397b0d6f0e3151a5863																			NextSeq 2000 sequencing: GSM8653153: Molino ovary 2 Astyanax mexicanus RNA-Seq							044352dac7bd221c6c93599affe00c9b		ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/053/SRR31520053/SRR31520053.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR315/053/SRR31520053/SRR31520053																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR315/053/SRR31520053/SRR31520053.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;186634;32519;186626;186628;7991;1489739;3391093;3391113;7993;7994			GSM8653153					GSM8653153_r1				The digestive enzyme mixture is composed of 3 mg/ml collagenase I (C0130, Sigma-Aldrich), 3 mg/ml collagenase II (C6885, Sigma-Aldrich) and 1.6 mg/ml hyaluronidase (H4272, Sigma-Aldrich) in L15 media (112-029-101, Quality Biological). Fish were fasted one day before cell dissociation. Each sample and library were collected and constructed from a single fish, and the fish being used were aged-matched. The left side ovary from one adult fish was dissected and stored on ice in an RNA Lobind tube (0030108310, Eppendorf north america) containing 3 ml of L15 for no more than 40 min. Tissues were minced with dissection scissors into pieces. L15 media were replaced with 3 ml of digestive enzyme mixture after the tissue settled down to the bottom of the tube. Samples were incubated on an orbitron rotator (260200, Boekel Scientific) at room temperature until no obvious cell clumps were observed (35~45 min, depending on samples). Cells were centrifuged at 300 g for 3 min at 4 °C, resuspended in 3 ml of TrypLE (12604021, ThermoFisher Scientific) and incubated on the orbitron rotator at room temperature for 15 min. 3 ml of 20% FBS (SH30071.03E, Cytiva) in L15 were added to the cell suspensions and incubated on the orbitron rotator at room temperature for 1 min to stop TrypLE reaction. Cell suspensions were then added with 15 ml of L15 and centrifuged at 300 g for 3 min at 4 °C to get the cell pellets. The cell pellets were resuspended and washed three times with 5 ml of L15 using a P1000 pipette and centrifuged at 300 g for 3 min. Cell pellets were resuspended in 2 ml L15 and filtered through a 70 µm nylon filter (352350, Corning) and then through a 40 µm nylon filter (352340, Corning) into Lobind tubes to remove large cells and cell clumps. The filters were washed twice with 2 ml L15. The filtrates were centrifuged at 300 g for 3 min and resuspended in 1 ml of 2% BSA (A9418, Sigma-Aldrich) in phosphate-buffered saline (PBS) (20012050, ThermoFisher Scientific) and transferred into Lobind tubes. scRNA-seq libraries were prepared by Stowers Sequencing core. Dissociated, sorted cells were assessed for concentration and viability using a Luna-FL cell counter (Logos Biosystems). Cells deemed to be at least 84% viable were loaded based on live cell concentration onto a Chromium iX Series instrument (10x Genomics) and libraries prepared using the Chromium Next GEM Single Cell 3' Reagent Kits v3.1 (10x Genomics) according to manufacturer's directions. Resulting cDNA and short fragment libraries were checked for quality and quantity using a 2100 Bioanalyzer (Agilent Technologies) and Qubit 2.0 Fluorometer (Thermo Fisher Scientific). With cells captured estimated at ~1,100-5,500 cells per sample, libraries were pooled and sequenced to a depth necessary to achieve at least 38,000 mean reads per cell on an Illumina NextSeq 2000 instrument utilizing RTA and instrument software versions current at the time of processing with the following paired read lengths 28*10*10*90bp.		GSM8653153_r1							env_tax;env_tax:freshwater	2025-04-17				7994.0									SRR31520053												GSE282933					Ovary																																													
