top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_source	library_selection	library_layout	read_count	base_count	first_public	last_updated	center_name	study_title	experiment_title	sample_title	sample_description	collection_date	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp	submitted_md5	submitted_bytes	ScientificName	TaxID	LibraryStrategy	LibrarySource	LibrarySelection	LibraryLayout	BioSample	BioProject
Tumor	no	no	no	no	unknown	unknown	SRR20643305	PRJNA862190	SRP388072	SAMN29960837	SRS14299581	SRX16666448	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390365	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	80868148	8086814800	2022-08-22	2022-08-22		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390365: JM025 Homo sapiens RNA-Seq	JM025	JM025		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/005/SRR20643305/SRR20643305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/005/SRR20643305/SRR20643305_2.fastq.gz	611afdaa42b19d420347fae0df9d9064;991856dfcbc4ae99c6034c8279f34b20	3185799993;3367187022				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960837	PRJNA862190
Tumor	no	no	no	no	unknown	unknown	SRR20643311	PRJNA862190	SRP388072	SAMN29960843	SRS14299575	SRX16666442	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390359	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	87463407	8746340700	2022-08-14	2022-08-25		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390359: JM017 Homo sapiens RNA-Seq	JM017	JM017		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/011/SRR20643311/SRR20643311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/011/SRR20643311/SRR20643311_2.fastq.gz	2604949521346c610b5c6b05f5e9b26d;888e71457a60d9e860515840e409993f	3457144456;3641245138				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960843	PRJNA862190
Tumor	no	no	no	no	unknown	unknown	SRR20643313	PRJNA862190	SRP388072	SAMN29960845	SRS14299573	SRX16666440	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390357	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	88074211	8807421100	2022-08-19	2022-10-27		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390357: JM011 Homo sapiens RNA-Seq	JM011	JM011		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/013/SRR20643313/SRR20643313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/013/SRR20643313/SRR20643313_2.fastq.gz	e5e6da48d01346445cbc2159b0e20897;a7711b50898e13b53699709875b1c8a4	3453328583;3682908058				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960845	PRJNA862190
Tumor	no	no	no	no	unknown	unknown	SRR20643315	PRJNA862190	SRP388072	SAMN29960847	SRS14299571	SRX16666438	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390355	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	90586643	9058664300	2022-08-22	2022-08-22		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390355: JM007 Homo sapiens RNA-Seq	JM007	JM007		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/015/SRR20643315/SRR20643315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/015/SRR20643315/SRR20643315_2.fastq.gz	dc4b0e19e6948b8c5a7e0ec341a89880;685f7fdcec9a9f7788ca151d0f0d4996	3597375423;3810546658											
Tumor	no	no	no	no	unknown	unknown	SRR20643316	PRJNA862190	SRP388072	SAMN29960848	SRS14299570	SRX16666437	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390354	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	92354370	9235437000	2022-08-22	2022-08-22		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390354: JM006 Homo sapiens RNA-Seq	JM006	JM006		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/016/SRR20643316/SRR20643316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/016/SRR20643316/SRR20643316_2.fastq.gz	934c47dc3ce10dd92444aa5a8075e277;e5813f5cc830e5e4b37aa114a2a1907f	3207364659;3381409923											
Tumor	no	no	no	no	unknown	unknown	SRR20643319	PRJNA862190	SRP388072	SAMN29960803	SRS14299567	SRX16666434	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390399	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	95736400	9573640000	2022-08-11	2022-08-24		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390399: JM123 Homo sapiens RNA-Seq	JM123	JM123		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/019/SRR20643319/SRR20643319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/019/SRR20643319/SRR20643319_2.fastq.gz	2e5245633540ffd5f6d4904c265152d0;d49ea53c9a96aef7269180fd89089d9c	3692568945;3744315652				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960803	PRJNA862190
Tumor	no	no	no	no	unknown	unknown	SRR20643329	PRJNA862190	SRP388072	SAMN29960813	SRS14299558	SRX16666424	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390389	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	112712032	11271203200	2022-08-22	2022-08-23		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390389: JM098 Homo sapiens RNA-Seq	JM098	JM098		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/029/SRR20643329/SRR20643329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/029/SRR20643329/SRR20643329_2.fastq.gz	da469ae92dbd2c7a299991f672066dbc;f224e9ae3bc356a59c62f17966d985f2	4350369636;4595636049											
Tumor	no	no	no	no	unknown	unknown	SRR20643340	PRJNA862190	SRP388072	SAMN29960824	SRS14299546	SRX16666413	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390378	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	85407665	8540766500	2022-09-01	2022-09-03		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390378: JM061 Homo sapiens RNA-Seq	JM061	JM061		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/040/SRR20643340/SRR20643340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/040/SRR20643340/SRR20643340_2.fastq.gz	1e80f470f46b5a1e6ffdb9b042abfa05;4da7fb8b568be5d833abcf35632bcf56	3076778467;3242223381											
Tumor	no	no	no	no	unknown	unknown	SRR20643341	PRJNA862190	SRP388072	SAMN29960825	SRS14299545	SRX16666412	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390377	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	87934622	8793462200	2022-08-22	2022-08-22		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390377: JM059 Homo sapiens RNA-Seq	JM059	JM059		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/041/SRR20643341/SRR20643341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/041/SRR20643341/SRR20643341_2.fastq.gz	4c6477321f7667cdfa28bb8dee4cd560;b3056cdcd19144fcd106ebd01590efe9	3292713175;3484996073				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960825	PRJNA862190
Tumor	no	no	no	no	unknown	unknown	SRR20643345	PRJNA862190	SRP388072	SAMN29960853	SRS14299541	SRX16666408	SRA1462537	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	GSM6390349	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	110592352	11059235200	2022-08-22	2022-08-22		Genomic and transcriptomic determinants of response to neoadjuvant therapy in rectal cancer	Illumina HiSeq 2500 sequencing: GSM6390349: JM001 Homo sapiens RNA-Seq	JM001	JM001		ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/045/SRR20643345/SRR20643345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR206/045/SRR20643345/SRR20643345_2.fastq.gz	39018ccb7abd0e7a4942dd20bc06244c;cb350a671994453085d4328616acf897	4300637499;4607912226				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN29960853	PRJNA862190
Tumor	no	yes	no	no	unknown	unknown	SRR12454953	PRJNA657259	SRP277545	SAMN15823057	SRS7204620	SRX8949342	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	31654429	9496328700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728163: 1095-04-11 Tumor biopsy Homo sapiens RNA-Seq	1095-04-11 Tumor biopsy	1095-04-11 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/053/SRR12454953/SRR12454953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/053/SRR12454953/SRR12454953_2.fastq.gz	4c68919bdf903980f8d5dd0224047b13;3f547715398f7e7c4fa2f9193e870279	1458456190;1505664857				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823057	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454958	PRJNA657259	SRP277545	SAMN15823096	SRS7204625	SRX8949347	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	29023555	8707066500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728168: 15760-11 Tumor biopsy Homo sapiens RNA-Seq	15760-11 Tumor biopsy	15760-11 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/058/SRR12454958/SRR12454958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/058/SRR12454958/SRR12454958_2.fastq.gz	670d396df5339e021694ca078dee6db4;e7d35662ab03bfe2628292f662c2d178	1230358060;1271160375				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823096	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454962	PRJNA657259	SRP277545	SAMN15823092	SRS7204629	SRX8949351	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30515332	9154599600	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728172: 1731-14 Tumor biopsy Homo sapiens RNA-Seq	1731-14 Tumor biopsy	1731-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/062/SRR12454962/SRR12454962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/062/SRR12454962/SRR12454962_2.fastq.gz	5615d2b33bcb62e36fdfa8f4def83ab1;496568aa57283f6fc27f3737fdedd319	1390050604;1425669141											
Tumor	no	yes	no	no	unknown	unknown	SRR12454965	PRJNA657259	SRP277545	SAMN15823089	SRS7204632	SRX8949354	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	35346465	10603939500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728175: 18290-09 Tumor biopsy Homo sapiens RNA-Seq	18290-09 Tumor biopsy	18290-09 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/065/SRR12454965/SRR12454965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/065/SRR12454965/SRR12454965_2.fastq.gz	27e3d05b820de3c2f38ae70547238393;dffe0813376013ccdaa574fbf0a0b517	1588537590;1646894946				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823089	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454978	PRJNA657259	SRP277545	SAMN15823076	SRS7204644	SRX8949367	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36266359	10879907700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728188: 465 Tumor biopsy Homo sapiens RNA-Seq	465 Tumor biopsy	465 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/078/SRR12454978/SRR12454978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/078/SRR12454978/SRR12454978_2.fastq.gz	a81cdf4accc762a2313da8ed185b382b;721ea46e04737f9cad6faae38e716d48	1493598727;1567113228				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823076	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454979	PRJNA657259	SRP277545	SAMN15823119	SRS7204646	SRX8949368	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33092900	9927870000	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728189: 4790-13 Tumor biopsy Homo sapiens RNA-Seq	4790-13 Tumor biopsy	4790-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/079/SRR12454979/SRR12454979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/079/SRR12454979/SRR12454979_2.fastq.gz	8766d21a3a548913b976336a6dbad581;0b80cc64fc05eec6aafb6d2f805ff643	1517428005;1567321731											
Tumor	no	yes	no	no	unknown	unknown	SRR12454980	PRJNA657259	SRP277545	SAMN15823118	SRS7204647	SRX8949369	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	35858829	10757648700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728190: 4973 Tumor biopsy Homo sapiens RNA-Seq	4973 Tumor biopsy	4973 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/080/SRR12454980/SRR12454980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/080/SRR12454980/SRR12454980_2.fastq.gz	07f795b5f985a2bc882d4e37ccfed613;37c50e9be23fc6ac469eca3191ffee5c	1585049479;1637224184				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823118	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454988	PRJNA657259	SRP277545	SAMN15823110	SRS7204655	SRX8949377	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	31888105	9566431500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728198: 6057-12 Tumor biopsy Homo sapiens RNA-Seq	6057-12 Tumor biopsy	6057-12 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/088/SRR12454988/SRR12454988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/088/SRR12454988/SRR12454988_2.fastq.gz	7dd8b76700fd382a720c2c4a9d3ba36c;97c89964b4674e44463c9ff78057ee28	1245863833;1314866546				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823110	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454989	PRJNA657259	SRP277545	SAMN15823109	SRS7204656	SRX8949378	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30755042	9226512600	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728199: 61088-14 Tumor biopsy Homo sapiens RNA-Seq	61088-14 Tumor biopsy	61088-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/089/SRR12454989/SRR12454989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/089/SRR12454989/SRR12454989_2.fastq.gz	3e30acb0d943561ddfcf2afe5e21bad3;191028844fbaf5fef64a1db5aa5f4e99	1451243111;1481641267											
Tumor	no	yes	no	no	unknown	unknown	SRR12454991	PRJNA657259	SRP277545	SAMN15823107	SRS7204658	SRX8949380	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33638391	10091517300	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728201: 6207 Tumor biopsy Homo sapiens RNA-Seq	6207 Tumor biopsy	6207 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/091/SRR12454991/SRR12454991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/091/SRR12454991/SRR12454991_2.fastq.gz	a598ac40451db359ceebda2488cc88d7;26e0d869aaef980965b68d29a5ebac8e	1411209601;1475493370				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823107	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454992	PRJNA657259	SRP277545	SAMN15823106	SRS7204659	SRX8949381	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	31850909	9555272700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728202: 63926-13 Tumor biopsy Homo sapiens RNA-Seq	63926-13 Tumor biopsy	63926-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/092/SRR12454992/SRR12454992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/092/SRR12454992/SRR12454992_2.fastq.gz	adaa3a1928d13fff1031b98c330176a6;c75cf9b4af3538ceec0876d6f5565535	1499491049;1537292657				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823106	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454994	PRJNA657259	SRP277545	SAMN15823104	SRS7204660	SRX8949383	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	35426839	10628051700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728204: 6551-II Tumor biopsy Homo sapiens RNA-Seq	6551-II Tumor biopsy	6551-II Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/094/SRR12454994/SRR12454994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/094/SRR12454994/SRR12454994_2.fastq.gz	a6335694a48be69191912b2b1b0413cc;54fb3751d748d7763415f1a28953b021	1332856085;1406331028				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823104	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454996	PRJNA657259	SRP277545	SAMN15823102	SRS7204663	SRX8949385	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36156027	10846808100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728206: 7081-III Tumor biopsy Homo sapiens RNA-Seq	7081-III Tumor biopsy	7081-III Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/096/SRR12454996/SRR12454996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/096/SRR12454996/SRR12454996_2.fastq.gz	b891b3e2a6f3903560e95290c3d54609;5065ad012e47de7c9415c37f315f8ff8	1690704420;1726955930				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823102	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454999	PRJNA657259	SRP277545	SAMN15823099	SRS7204666	SRX8949388	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36137535	10841260500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728209: 8535-12 Tumor biopsy Homo sapiens RNA-Seq	8535-12 Tumor biopsy	8535-12 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/099/SRR12454999/SRR12454999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/099/SRR12454999/SRR12454999_2.fastq.gz	37149a859c53174f28e5045dd5dcda89;90866fa7a537ff3baf71df1cfbf8c051	1597660537;1636061862				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823099	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455000	PRJNA657259	SRP277545	SAMN15823098	SRS7204667	SRX8949389	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	41701607	12510482100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728210: 8597-12 Tumor biopsy Homo sapiens RNA-Seq	8597-12 Tumor biopsy	8597-12 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/000/SRR12455000/SRR12455000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/000/SRR12455000/SRR12455000_2.fastq.gz	5ea3cb914c6b90016c53a99c982c6b56;a7d0f3bd874c06c4260e1f44042441c3	1635322096;1754836409				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823098	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455001	PRJNA657259	SRP277545	SAMN15823130	SRS7204668	SRX8949390	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33342026	10002607800	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728211: 91232-11 Tumor biopsy Homo sapiens RNA-Seq	91232-11 Tumor biopsy	91232-11 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/001/SRR12455001/SRR12455001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/001/SRR12455001/SRR12455001_2.fastq.gz	dca2c3f2f3b25b673813cb782202fda9;57c731d2eba4de86f67e85c92f3288ff	1410111206;1461558206											
Tumor	no	yes	no	no	unknown	unknown	SRR12455002	PRJNA657259	SRP277545	SAMN15823129	SRS7204669	SRX8949391	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36265350	10879605000	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728212: 9554-13 Tumor biopsy Homo sapiens RNA-Seq	9554-13 Tumor biopsy	9554-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/002/SRR12455002/SRR12455002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/002/SRR12455002/SRR12455002_2.fastq.gz	e358ef911057fe720d484b705b139d72;30ad400aa9fd0b1919b854b1a8611477	1711912583;1752474884				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823129	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455003	PRJNA657259	SRP277545	SAMN15823128	SRS7204672	SRX8949392	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30496227	9148868100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728213: 9794-08 Tumor biopsy Homo sapiens RNA-Seq	9794-08 Tumor biopsy	9794-08 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/003/SRR12455003/SRR12455003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/003/SRR12455003/SRR12455003_2.fastq.gz	33971e19eee03ef825deebee87a3cee8;6d18105106c027d9971d56ea33befc22	1273870850;1324318880				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823128	PRJNA657259
